     Inode Address Inode Number              Path
0xffff88000d375488                      4553 /sys/kernel/debug/tracing/events/block/block_sleeprq/filter
0xffff88000d375240                      4552 /sys/kernel/debug/tracing/events/block/block_sleeprq/id
0xffff88000d374ff8                      4551 /sys/kernel/debug/tracing/events/block/block_sleeprq/enable
0xffff88000d374248                      4545 /sys/kernel/debug/tracing/events/block/block_plug
0xffff88000d374b68                      4549 /sys/kernel/debug/tracing/events/block/block_plug/format
0xffff88000d374920                      4548 /sys/kernel/debug/tracing/events/block/block_plug/filter
0xffff88000d3746d8                      4547 /sys/kernel/debug/tracing/events/block/block_plug/id
0xffff88000d374490                      4546 /sys/kernel/debug/tracing/events/block/block_plug/enable
0xffff88000d3736d0                      4540 /sys/kernel/debug/tracing/events/block/block_unplug
0xffff88000d374000                      4544 /sys/kernel/debug/tracing/events/block/block_unplug/format
0xffff88000d373da8                      4543 /sys/kernel/debug/tracing/events/block/block_unplug/filter
0xffff88000d373b60                      4542 /sys/kernel/debug/tracing/events/block/block_unplug/id
0xffff88000d373918                      4541 /sys/kernel/debug/tracing/events/block/block_unplug/enable
0xffff88000d372b68                      4535 /sys/kernel/debug/tracing/events/block/block_split
0xffff88000d373488                      4539 /sys/kernel/debug/tracing/events/block/block_split/format
0xffff88000d373240                      4538 /sys/kernel/debug/tracing/events/block/block_split/filter
0xffff88000d372ff8                      4537 /sys/kernel/debug/tracing/events/block/block_split/id
0xffff88000d372db0                      4536 /sys/kernel/debug/tracing/events/block/block_split/enable
0xffff88000d372000                      4530 /sys/kernel/debug/tracing/events/block/block_bio_remap
0xffff88000d372920                      4534 /sys/kernel/debug/tracing/events/block/block_bio_remap/format
0xffff88000d3726d8                      4533 /sys/kernel/debug/tracing/events/block/block_bio_remap/filter
0xffff88000d372490                      4532 /sys/kernel/debug/tracing/events/block/block_bio_remap/id
0xffff88000d372248                      4531 /sys/kernel/debug/tracing/events/block/block_bio_remap/enable
0xffff88000d371488                      4525 /sys/kernel/debug/tracing/events/block/block_rq_remap
0xffff88000d371da8                      4529 /sys/kernel/debug/tracing/events/block/block_rq_remap/format
0xffff88000d371b60                      4528 /sys/kernel/debug/tracing/events/block/block_rq_remap/filter
0xffff88000d371918                      4527 /sys/kernel/debug/tracing/events/block/block_rq_remap/id
0xffff88000d3716d0                      4526 /sys/kernel/debug/tracing/events/block/block_rq_remap/enable
0xffff88000d371240                      4524 /sys/kernel/debug/tracing/events/block/enable
0xffff88000d370ff8                      4523 /sys/kernel/debug/tracing/events/block/filter
0xffff88000d336ff8                      4229 /sys/kernel/debug/tracing/events/jbd2
0xffff88000d342248                      4307 /sys/kernel/debug/tracing/events/jbd2/jbd2_checkpoint
0xffff88000d342b68                      4311 /sys/kernel/debug/tracing/events/jbd2/jbd2_checkpoint/format
0xffff88000d342920                      4310 /sys/kernel/debug/tracing/events/jbd2/jbd2_checkpoint/filter
0xffff88000d3426d8                      4309 /sys/kernel/debug/tracing/events/jbd2/jbd2_checkpoint/id
0xffff88000d342490                      4308 /sys/kernel/debug/tracing/events/jbd2/jbd2_checkpoint/enable
0xffff88000d3416d0                      4302 /sys/kernel/debug/tracing/events/jbd2/jbd2_start_commit
0xffff88000d342000                      4306 /sys/kernel/debug/tracing/events/jbd2/jbd2_start_commit/format
0xffff88000d341da8                      4305 /sys/kernel/debug/tracing/events/jbd2/jbd2_start_commit/filter
0xffff88000d341b60                      4304 /sys/kernel/debug/tracing/events/jbd2/jbd2_start_commit/id
0xffff88000d341918                      4303 /sys/kernel/debug/tracing/events/jbd2/jbd2_start_commit/enable
0xffff88000d340b68                      4297 /sys/kernel/debug/tracing/events/jbd2/jbd2_commit_locking
0xffff88000d341488                      4301 /sys/kernel/debug/tracing/events/jbd2/jbd2_commit_locking/format
0xffff88000d341240                      4300 /sys/kernel/debug/tracing/events/jbd2/jbd2_commit_locking/filter
0xffff88000d340ff8                      4299 /sys/kernel/debug/tracing/events/jbd2/jbd2_commit_locking/id
0xffff88000d340db0                      4298 /sys/kernel/debug/tracing/events/jbd2/jbd2_commit_locking/enable
0xffff88000d340000                      4292 /sys/kernel/debug/tracing/events/jbd2/jbd2_commit_flushing
0xffff88000d340920                      4296 /sys/kernel/debug/tracing/events/jbd2/jbd2_commit_flushing/format
0xffff88000d3406d8                      4295 /sys/kernel/debug/tracing/events/jbd2/jbd2_commit_flushing/filter
0xffff88000d340490                      4294 /sys/kernel/debug/tracing/events/jbd2/jbd2_commit_flushing/id
0xffff88000d340248                      4293 /sys/kernel/debug/tracing/events/jbd2/jbd2_commit_flushing/enable
0xffff88000d33f488                      4287 /sys/kernel/debug/tracing/events/jbd2/jbd2_commit_logging
0xffff88000d33fda8                      4291 /sys/kernel/debug/tracing/events/jbd2/jbd2_commit_logging/format
0xffff88000d33fb60                      4290 /sys/kernel/debug/tracing/events/jbd2/jbd2_commit_logging/filter
0xffff88000d33f918                      4289 /sys/kernel/debug/tracing/events/jbd2/jbd2_commit_logging/id
0xffff88000d33f6d0                      4288 /sys/kernel/debug/tracing/events/jbd2/jbd2_commit_logging/enable
0xffff88000d33e920                      4282 /sys/kernel/debug/tracing/events/jbd2/jbd2_drop_transaction
0xffff88000d33f240                      4286 /sys/kernel/debug/tracing/events/jbd2/jbd2_drop_transaction/format
0xffff88000d33eff8                      4285 /sys/kernel/debug/tracing/events/jbd2/jbd2_drop_transaction/filter
0xffff88000d33edb0                      4284 /sys/kernel/debug/tracing/events/jbd2/jbd2_drop_transaction/id
0xffff88000d33eb68                      4283 /sys/kernel/debug/tracing/events/jbd2/jbd2_drop_transaction/enable
0xffff88000d33dda8                      4277 /sys/kernel/debug/tracing/events/jbd2/jbd2_end_commit
0xffff88000d33e6d8                      4281 /sys/kernel/debug/tracing/events/jbd2/jbd2_end_commit/format
0xffff88000d33e490                      4280 /sys/kernel/debug/tracing/events/jbd2/jbd2_end_commit/filter
0xffff88000d33e248                      4279 /sys/kernel/debug/tracing/events/jbd2/jbd2_end_commit/id
0xffff88000d33e000                      4278 /sys/kernel/debug/tracing/events/jbd2/jbd2_end_commit/enable
0xffff88000d33d240                      4272 /sys/kernel/debug/tracing/events/jbd2/jbd2_submit_inode_data
0xffff88000d33db60                      4276 /sys/kernel/debug/tracing/events/jbd2/jbd2_submit_inode_data/format
0xffff88000d33d918                      4275 /sys/kernel/debug/tracing/events/jbd2/jbd2_submit_inode_data/filter
0xffff88000d33d6d0                      4274 /sys/kernel/debug/tracing/events/jbd2/jbd2_submit_inode_data/id
0xffff88000d33d488                      4273 /sys/kernel/debug/tracing/events/jbd2/jbd2_submit_inode_data/enable
0xffff88000d33c6d8                      4267 /sys/kernel/debug/tracing/events/jbd2/jbd2_handle_start
0xffff88000d33cff8                      4271 /sys/kernel/debug/tracing/events/jbd2/jbd2_handle_start/format
0xffff88000d33cdb0                      4270 /sys/kernel/debug/tracing/events/jbd2/jbd2_handle_start/filter
0xffff88000d33cb68                      4269 /sys/kernel/debug/tracing/events/jbd2/jbd2_handle_start/id
0xffff88000d33c920                      4268 /sys/kernel/debug/tracing/events/jbd2/jbd2_handle_start/enable
0xffff88000d33bb60                      4262 /sys/kernel/debug/tracing/events/jbd2/jbd2_handle_extend
0xffff88000d33c490                      4266 /sys/kernel/debug/tracing/events/jbd2/jbd2_handle_extend/format
0xffff88000d33c248                      4265 /sys/kernel/debug/tracing/events/jbd2/jbd2_handle_extend/filter
0xffff88000d33c000                      4264 /sys/kernel/debug/tracing/events/jbd2/jbd2_handle_extend/id
0xffff88000d33bda8                      4263 /sys/kernel/debug/tracing/events/jbd2/jbd2_handle_extend/enable
0xffff88000d33aff8                      4257 /sys/kernel/debug/tracing/events/jbd2/jbd2_handle_stats
0xffff88000d33b918                      4261 /sys/kernel/debug/tracing/events/jbd2/jbd2_handle_stats/format
0xffff88000d33b6d0                      4260 /sys/kernel/debug/tracing/events/jbd2/jbd2_handle_stats/filter
0xffff88000d33b488                      4259 /sys/kernel/debug/tracing/events/jbd2/jbd2_handle_stats/id
0xffff88000d33b240                      4258 /sys/kernel/debug/tracing/events/jbd2/jbd2_handle_stats/enable
0xffff88000d33a490                      4252 /sys/kernel/debug/tracing/events/jbd2/jbd2_run_stats
0xffff88000d33adb0                      4256 /sys/kernel/debug/tracing/events/jbd2/jbd2_run_stats/format
0xffff88000d33ab68                      4255 /sys/kernel/debug/tracing/events/jbd2/jbd2_run_stats/filter
0xffff88000d33a920                      4254 /sys/kernel/debug/tracing/events/jbd2/jbd2_run_stats/id
0xffff88000d33a6d8                      4253 /sys/kernel/debug/tracing/events/jbd2/jbd2_run_stats/enable
0xffff88000d339918                      4247 /sys/kernel/debug/tracing/events/jbd2/jbd2_checkpoint_stats
0xffff88000d33a248                      4251 /sys/kernel/debug/tracing/events/jbd2/jbd2_checkpoint_stats/format
0xffff88000d33a000                      4250 /sys/kernel/debug/tracing/events/jbd2/jbd2_checkpoint_stats/filter
0xffff88000d339da8                      4249 /sys/kernel/debug/tracing/events/jbd2/jbd2_checkpoint_stats/id
0xffff88000d339b60                      4248 /sys/kernel/debug/tracing/events/jbd2/jbd2_checkpoint_stats/enable
0xffff88000d338db0                      4242 /sys/kernel/debug/tracing/events/jbd2/jbd2_update_log_tail
0xffff88000d3396d0                      4246 /sys/kernel/debug/tracing/events/jbd2/jbd2_update_log_tail/format
0xffff88000d339488                      4245 /sys/kernel/debug/tracing/events/jbd2/jbd2_update_log_tail/filter
0xffff88000d339240                      4244 /sys/kernel/debug/tracing/events/jbd2/jbd2_update_log_tail/id
0xffff88000d338ff8                      4243 /sys/kernel/debug/tracing/events/jbd2/jbd2_update_log_tail/enable
0xffff88000d338248                      4237 /sys/kernel/debug/tracing/events/jbd2/jbd2_write_superblock
0xffff88000d338b68                      4241 /sys/kernel/debug/tracing/events/jbd2/jbd2_write_superblock/format
0xffff88000d338920                      4240 /sys/kernel/debug/tracing/events/jbd2/jbd2_write_superblock/filter
0xffff88000d3386d8                      4239 /sys/kernel/debug/tracing/events/jbd2/jbd2_write_superblock/id
0xffff88000d338490                      4238 /sys/kernel/debug/tracing/events/jbd2/jbd2_write_superblock/enable
0xffff88000d3376d0                      4232 /sys/kernel/debug/tracing/events/jbd2/jbd2_lock_buffer_stall
0xffff88000d338000                      4236 /sys/kernel/debug/tracing/events/jbd2/jbd2_lock_buffer_stall/format
0xffff88000d337da8                      4235 /sys/kernel/debug/tracing/events/jbd2/jbd2_lock_buffer_stall/filter
0xffff88000d337b60                      4234 /sys/kernel/debug/tracing/events/jbd2/jbd2_lock_buffer_stall/id
0xffff88000d337918                      4233 /sys/kernel/debug/tracing/events/jbd2/jbd2_lock_buffer_stall/enable
0xffff88000d337488                      4231 /sys/kernel/debug/tracing/events/jbd2/enable
0xffff88000d337240                      4230 /sys/kernel/debug/tracing/events/jbd2/filter
0xffff88000d2d8ff8                      3781 /sys/kernel/debug/tracing/events/ext4
0xffff88000d336490                      4224 /sys/kernel/debug/tracing/events/ext4/ext4_free_inode
0xffff88000d336db0                      4228 /sys/kernel/debug/tracing/events/ext4/ext4_free_inode/format
0xffff88000d336b68                      4227 /sys/kernel/debug/tracing/events/ext4/ext4_free_inode/filter
0xffff88000d336920                      4226 /sys/kernel/debug/tracing/events/ext4/ext4_free_inode/id
0xffff88000d3366d8                      4225 /sys/kernel/debug/tracing/events/ext4/ext4_free_inode/enable
0xffff88000d335918                      4219 /sys/kernel/debug/tracing/events/ext4/ext4_request_inode
0xffff88000d336248                      4223 /sys/kernel/debug/tracing/events/ext4/ext4_request_inode/format
0xffff88000d336000                      4222 /sys/kernel/debug/tracing/events/ext4/ext4_request_inode/filter
0xffff88000d335da8                      4221 /sys/kernel/debug/tracing/events/ext4/ext4_request_inode/id
0xffff88000d335b60                      4220 /sys/kernel/debug/tracing/events/ext4/ext4_request_inode/enable
0xffff88000d334db0                      4214 /sys/kernel/debug/tracing/events/ext4/ext4_allocate_inode
0xffff88000d3356d0                      4218 /sys/kernel/debug/tracing/events/ext4/ext4_allocate_inode/format
0xffff88000d335488                      4217 /sys/kernel/debug/tracing/events/ext4/ext4_allocate_inode/filter
0xffff88000d335240                      4216 /sys/kernel/debug/tracing/events/ext4/ext4_allocate_inode/id
0xffff88000d334ff8                      4215 /sys/kernel/debug/tracing/events/ext4/ext4_allocate_inode/enable
0xffff88000d334248                      4209 /sys/kernel/debug/tracing/events/ext4/ext4_evict_inode
0xffff88000d334b68                      4213 /sys/kernel/debug/tracing/events/ext4/ext4_evict_inode/format
0xffff88000d334920                      4212 /sys/kernel/debug/tracing/events/ext4/ext4_evict_inode/filter
0xffff88000d3346d8                      4211 /sys/kernel/debug/tracing/events/ext4/ext4_evict_inode/id
0xffff88000d334490                      4210 /sys/kernel/debug/tracing/events/ext4/ext4_evict_inode/enable
0xffff88000d3336d0                      4204 /sys/kernel/debug/tracing/events/ext4/ext4_drop_inode
0xffff88000d334000                      4208 /sys/kernel/debug/tracing/events/ext4/ext4_drop_inode/format
0xffff88000d333da8                      4207 /sys/kernel/debug/tracing/events/ext4/ext4_drop_inode/filter
0xffff88000d333b60                      4206 /sys/kernel/debug/tracing/events/ext4/ext4_drop_inode/id
0xffff88000d333918                      4205 /sys/kernel/debug/tracing/events/ext4/ext4_drop_inode/enable
0xffff88000d332b68                      4199 /sys/kernel/debug/tracing/events/ext4/ext4_mark_inode_dirty
0xffff88000d333488                      4203 /sys/kernel/debug/tracing/events/ext4/ext4_mark_inode_dirty/format
0xffff88000d333240                      4202 /sys/kernel/debug/tracing/events/ext4/ext4_mark_inode_dirty/filter
0xffff88000d332ff8                      4201 /sys/kernel/debug/tracing/events/ext4/ext4_mark_inode_dirty/id
0xffff88000d332db0                      4200 /sys/kernel/debug/tracing/events/ext4/ext4_mark_inode_dirty/enable
0xffff88000d332000                      4194 /sys/kernel/debug/tracing/events/ext4/ext4_begin_ordered_truncate
0xffff88000d332920                      4198 /sys/kernel/debug/tracing/events/ext4/ext4_begin_ordered_truncate/format
0xffff88000d3326d8                      4197 /sys/kernel/debug/tracing/events/ext4/ext4_begin_ordered_truncate/filter
0xffff88000d332490                      4196 /sys/kernel/debug/tracing/events/ext4/ext4_begin_ordered_truncate/id
0xffff88000d332248                      4195 /sys/kernel/debug/tracing/events/ext4/ext4_begin_ordered_truncate/enable
0xffff88000d331488                      4189 /sys/kernel/debug/tracing/events/ext4/ext4_write_begin
0xffff88000d331da8                      4193 /sys/kernel/debug/tracing/events/ext4/ext4_write_begin/format
0xffff88000d331b60                      4192 /sys/kernel/debug/tracing/events/ext4/ext4_write_begin/filter
0xffff88000d331918                      4191 /sys/kernel/debug/tracing/events/ext4/ext4_write_begin/id
0xffff88000d3316d0                      4190 /sys/kernel/debug/tracing/events/ext4/ext4_write_begin/enable
0xffff88000d330920                      4184 /sys/kernel/debug/tracing/events/ext4/ext4_da_write_begin
0xffff88000d331240                      4188 /sys/kernel/debug/tracing/events/ext4/ext4_da_write_begin/format
0xffff88000d330ff8                      4187 /sys/kernel/debug/tracing/events/ext4/ext4_da_write_begin/filter
0xffff88000d330db0                      4186 /sys/kernel/debug/tracing/events/ext4/ext4_da_write_begin/id
0xffff88000d330b68                      4185 /sys/kernel/debug/tracing/events/ext4/ext4_da_write_begin/enable
0xffff88000d32fda8                      4179 /sys/kernel/debug/tracing/events/ext4/ext4_write_end
0xffff88000d3306d8                      4183 /sys/kernel/debug/tracing/events/ext4/ext4_write_end/format
0xffff88000d330490                      4182 /sys/kernel/debug/tracing/events/ext4/ext4_write_end/filter
0xffff88000d330248                      4181 /sys/kernel/debug/tracing/events/ext4/ext4_write_end/id
0xffff88000d330000                      4180 /sys/kernel/debug/tracing/events/ext4/ext4_write_end/enable
0xffff88000d32f240                      4174 /sys/kernel/debug/tracing/events/ext4/ext4_journalled_write_end
0xffff88000d32fb60                      4178 /sys/kernel/debug/tracing/events/ext4/ext4_journalled_write_end/format
0xffff88000d32f918                      4177 /sys/kernel/debug/tracing/events/ext4/ext4_journalled_write_end/filter
0xffff88000d32f6d0                      4176 /sys/kernel/debug/tracing/events/ext4/ext4_journalled_write_end/id
0xffff88000d32f488                      4175 /sys/kernel/debug/tracing/events/ext4/ext4_journalled_write_end/enable
0xffff88000d32e6d8                      4169 /sys/kernel/debug/tracing/events/ext4/ext4_da_write_end
0xffff88000d32eff8                      4173 /sys/kernel/debug/tracing/events/ext4/ext4_da_write_end/format
0xffff88000d32edb0                      4172 /sys/kernel/debug/tracing/events/ext4/ext4_da_write_end/filter
0xffff88000d32eb68                      4171 /sys/kernel/debug/tracing/events/ext4/ext4_da_write_end/id
0xffff88000d32e920                      4170 /sys/kernel/debug/tracing/events/ext4/ext4_da_write_end/enable
0xffff88000d32db60                      4164 /sys/kernel/debug/tracing/events/ext4/ext4_writepages
0xffff88000d32e490                      4168 /sys/kernel/debug/tracing/events/ext4/ext4_writepages/format
0xffff88000d32e248                      4167 /sys/kernel/debug/tracing/events/ext4/ext4_writepages/filter
0xffff88000d32e000                      4166 /sys/kernel/debug/tracing/events/ext4/ext4_writepages/id
0xffff88000d32dda8                      4165 /sys/kernel/debug/tracing/events/ext4/ext4_writepages/enable
0xffff88000d32cff8                      4159 /sys/kernel/debug/tracing/events/ext4/ext4_da_write_pages
0xffff88000d32d918                      4163 /sys/kernel/debug/tracing/events/ext4/ext4_da_write_pages/format
0xffff88000d32d6d0                      4162 /sys/kernel/debug/tracing/events/ext4/ext4_da_write_pages/filter
0xffff88000d32d488                      4161 /sys/kernel/debug/tracing/events/ext4/ext4_da_write_pages/id
0xffff88000d32d240                      4160 /sys/kernel/debug/tracing/events/ext4/ext4_da_write_pages/enable
0xffff88000d32c490                      4154 /sys/kernel/debug/tracing/events/ext4/ext4_da_write_pages_extent
0xffff88000d32cdb0                      4158 /sys/kernel/debug/tracing/events/ext4/ext4_da_write_pages_extent/format
0xffff88000d32cb68                      4157 /sys/kernel/debug/tracing/events/ext4/ext4_da_write_pages_extent/filter
0xffff88000d32c920                      4156 /sys/kernel/debug/tracing/events/ext4/ext4_da_write_pages_extent/id
0xffff88000d32c6d8                      4155 /sys/kernel/debug/tracing/events/ext4/ext4_da_write_pages_extent/enable
0xffff88000d32b918                      4149 /sys/kernel/debug/tracing/events/ext4/ext4_writepages_result
0xffff88000d32c248                      4153 /sys/kernel/debug/tracing/events/ext4/ext4_writepages_result/format
0xffff88000d32c000                      4152 /sys/kernel/debug/tracing/events/ext4/ext4_writepages_result/filter
0xffff88000d32bda8                      4151 /sys/kernel/debug/tracing/events/ext4/ext4_writepages_result/id
0xffff88000d32bb60                      4150 /sys/kernel/debug/tracing/events/ext4/ext4_writepages_result/enable
0xffff88000d32adb0                      4144 /sys/kernel/debug/tracing/events/ext4/ext4_writepage
0xffff88000d32b6d0                      4148 /sys/kernel/debug/tracing/events/ext4/ext4_writepage/format
0xffff88000d32b488                      4147 /sys/kernel/debug/tracing/events/ext4/ext4_writepage/filter
0xffff88000d32b240                      4146 /sys/kernel/debug/tracing/events/ext4/ext4_writepage/id
0xffff88000d32aff8                      4145 /sys/kernel/debug/tracing/events/ext4/ext4_writepage/enable
0xffff88000d32a248                      4139 /sys/kernel/debug/tracing/events/ext4/ext4_readpage
0xffff88000d32ab68                      4143 /sys/kernel/debug/tracing/events/ext4/ext4_readpage/format
0xffff88000d32a920                      4142 /sys/kernel/debug/tracing/events/ext4/ext4_readpage/filter
0xffff88000d32a6d8                      4141 /sys/kernel/debug/tracing/events/ext4/ext4_readpage/id
0xffff88000d32a490                      4140 /sys/kernel/debug/tracing/events/ext4/ext4_readpage/enable
0xffff88000d3296d0                      4134 /sys/kernel/debug/tracing/events/ext4/ext4_releasepage
0xffff88000d32a000                      4138 /sys/kernel/debug/tracing/events/ext4/ext4_releasepage/format
0xffff88000d329da8                      4137 /sys/kernel/debug/tracing/events/ext4/ext4_releasepage/filter
0xffff88000d329b60                      4136 /sys/kernel/debug/tracing/events/ext4/ext4_releasepage/id
0xffff88000d329918                      4135 /sys/kernel/debug/tracing/events/ext4/ext4_releasepage/enable
0xffff88000d328b68                      4129 /sys/kernel/debug/tracing/events/ext4/ext4_invalidatepage
0xffff88000d329488                      4133 /sys/kernel/debug/tracing/events/ext4/ext4_invalidatepage/format
0xffff88000d329240                      4132 /sys/kernel/debug/tracing/events/ext4/ext4_invalidatepage/filter
0xffff88000d328ff8                      4131 /sys/kernel/debug/tracing/events/ext4/ext4_invalidatepage/id
0xffff88000d328db0                      4130 /sys/kernel/debug/tracing/events/ext4/ext4_invalidatepage/enable
0xffff88000d328000                      4124 /sys/kernel/debug/tracing/events/ext4/ext4_journalled_invalidatepage
0xffff88000d328920                      4128 /sys/kernel/debug/tracing/events/ext4/ext4_journalled_invalidatepage/format
0xffff88000d3286d8                      4127 /sys/kernel/debug/tracing/events/ext4/ext4_journalled_invalidatepage/filter
0xffff88000d328490                      4126 /sys/kernel/debug/tracing/events/ext4/ext4_journalled_invalidatepage/id
0xffff88000d328248                      4125 /sys/kernel/debug/tracing/events/ext4/ext4_journalled_invalidatepage/enable
0xffff88000d327488                      4119 /sys/kernel/debug/tracing/events/ext4/ext4_discard_blocks
0xffff88000d327da8                      4123 /sys/kernel/debug/tracing/events/ext4/ext4_discard_blocks/format
0xffff88000d327b60                      4122 /sys/kernel/debug/tracing/events/ext4/ext4_discard_blocks/filter
0xffff88000d327918                      4121 /sys/kernel/debug/tracing/events/ext4/ext4_discard_blocks/id
0xffff88000d3276d0                      4120 /sys/kernel/debug/tracing/events/ext4/ext4_discard_blocks/enable
0xffff88000d326920                      4114 /sys/kernel/debug/tracing/events/ext4/ext4_mb_new_inode_pa
0xffff88000d327240                      4118 /sys/kernel/debug/tracing/events/ext4/ext4_mb_new_inode_pa/format
0xffff88000d326ff8                      4117 /sys/kernel/debug/tracing/events/ext4/ext4_mb_new_inode_pa/filter
0xffff88000d326db0                      4116 /sys/kernel/debug/tracing/events/ext4/ext4_mb_new_inode_pa/id
0xffff88000d326b68                      4115 /sys/kernel/debug/tracing/events/ext4/ext4_mb_new_inode_pa/enable
0xffff88000d325da8                      4109 /sys/kernel/debug/tracing/events/ext4/ext4_mb_new_group_pa
0xffff88000d3266d8                      4113 /sys/kernel/debug/tracing/events/ext4/ext4_mb_new_group_pa/format
0xffff88000d326490                      4112 /sys/kernel/debug/tracing/events/ext4/ext4_mb_new_group_pa/filter
0xffff88000d326248                      4111 /sys/kernel/debug/tracing/events/ext4/ext4_mb_new_group_pa/id
0xffff88000d326000                      4110 /sys/kernel/debug/tracing/events/ext4/ext4_mb_new_group_pa/enable
0xffff88000d325240                      4104 /sys/kernel/debug/tracing/events/ext4/ext4_mb_release_inode_pa
0xffff88000d325b60                      4108 /sys/kernel/debug/tracing/events/ext4/ext4_mb_release_inode_pa/format
0xffff88000d325918                      4107 /sys/kernel/debug/tracing/events/ext4/ext4_mb_release_inode_pa/filter
0xffff88000d3256d0                      4106 /sys/kernel/debug/tracing/events/ext4/ext4_mb_release_inode_pa/id
0xffff88000d325488                      4105 /sys/kernel/debug/tracing/events/ext4/ext4_mb_release_inode_pa/enable
0xffff88000d3246d8                      4099 /sys/kernel/debug/tracing/events/ext4/ext4_mb_release_group_pa
0xffff88000d324ff8                      4103 /sys/kernel/debug/tracing/events/ext4/ext4_mb_release_group_pa/format
0xffff88000d324db0                      4102 /sys/kernel/debug/tracing/events/ext4/ext4_mb_release_group_pa/filter
0xffff88000d324b68                      4101 /sys/kernel/debug/tracing/events/ext4/ext4_mb_release_group_pa/id
0xffff88000d324920                      4100 /sys/kernel/debug/tracing/events/ext4/ext4_mb_release_group_pa/enable
0xffff88000d315b60                      4094 /sys/kernel/debug/tracing/events/ext4/ext4_discard_preallocations
0xffff88000d324490                      4098 /sys/kernel/debug/tracing/events/ext4/ext4_discard_preallocations/format
0xffff88000d324248                      4097 /sys/kernel/debug/tracing/events/ext4/ext4_discard_preallocations/filter
0xffff88000d324000                      4096 /sys/kernel/debug/tracing/events/ext4/ext4_discard_preallocations/id
0xffff88000d315da8                      4095 /sys/kernel/debug/tracing/events/ext4/ext4_discard_preallocations/enable
0xffff88000d314ff8                      4089 /sys/kernel/debug/tracing/events/ext4/ext4_mb_discard_preallocations
0xffff88000d315918                      4093 /sys/kernel/debug/tracing/events/ext4/ext4_mb_discard_preallocations/format
0xffff88000d3156d0                      4092 /sys/kernel/debug/tracing/events/ext4/ext4_mb_discard_preallocations/filter
0xffff88000d315488                      4091 /sys/kernel/debug/tracing/events/ext4/ext4_mb_discard_preallocations/id
0xffff88000d315240                      4090 /sys/kernel/debug/tracing/events/ext4/ext4_mb_discard_preallocations/enable
0xffff88000d314490                      4084 /sys/kernel/debug/tracing/events/ext4/ext4_request_blocks
0xffff88000d314db0                      4088 /sys/kernel/debug/tracing/events/ext4/ext4_request_blocks/format
0xffff88000d314b68                      4087 /sys/kernel/debug/tracing/events/ext4/ext4_request_blocks/filter
0xffff88000d314920                      4086 /sys/kernel/debug/tracing/events/ext4/ext4_request_blocks/id
0xffff88000d3146d8                      4085 /sys/kernel/debug/tracing/events/ext4/ext4_request_blocks/enable
0xffff88000d313918                      4079 /sys/kernel/debug/tracing/events/ext4/ext4_allocate_blocks
0xffff88000d314248                      4083 /sys/kernel/debug/tracing/events/ext4/ext4_allocate_blocks/format
0xffff88000d314000                      4082 /sys/kernel/debug/tracing/events/ext4/ext4_allocate_blocks/filter
0xffff88000d313da8                      4081 /sys/kernel/debug/tracing/events/ext4/ext4_allocate_blocks/id
0xffff88000d313b60                      4080 /sys/kernel/debug/tracing/events/ext4/ext4_allocate_blocks/enable
0xffff88000d312db0                      4074 /sys/kernel/debug/tracing/events/ext4/ext4_free_blocks
0xffff88000d3136d0                      4078 /sys/kernel/debug/tracing/events/ext4/ext4_free_blocks/format
0xffff88000d313488                      4077 /sys/kernel/debug/tracing/events/ext4/ext4_free_blocks/filter
0xffff88000d313240                      4076 /sys/kernel/debug/tracing/events/ext4/ext4_free_blocks/id
0xffff88000d312ff8                      4075 /sys/kernel/debug/tracing/events/ext4/ext4_free_blocks/enable
0xffff88000d312248                      4069 /sys/kernel/debug/tracing/events/ext4/ext4_sync_file_enter
0xffff88000d312b68                      4073 /sys/kernel/debug/tracing/events/ext4/ext4_sync_file_enter/format
0xffff88000d312920                      4072 /sys/kernel/debug/tracing/events/ext4/ext4_sync_file_enter/filter
0xffff88000d3126d8                      4071 /sys/kernel/debug/tracing/events/ext4/ext4_sync_file_enter/id
0xffff88000d312490                      4070 /sys/kernel/debug/tracing/events/ext4/ext4_sync_file_enter/enable
0xffff88000d3116d0                      4064 /sys/kernel/debug/tracing/events/ext4/ext4_sync_file_exit
0xffff88000d312000                      4068 /sys/kernel/debug/tracing/events/ext4/ext4_sync_file_exit/format
0xffff88000d311da8                      4067 /sys/kernel/debug/tracing/events/ext4/ext4_sync_file_exit/filter
0xffff88000d311b60                      4066 /sys/kernel/debug/tracing/events/ext4/ext4_sync_file_exit/id
0xffff88000d311918                      4065 /sys/kernel/debug/tracing/events/ext4/ext4_sync_file_exit/enable
0xffff88000d310b68                      4059 /sys/kernel/debug/tracing/events/ext4/ext4_sync_fs
0xffff88000d311488                      4063 /sys/kernel/debug/tracing/events/ext4/ext4_sync_fs/format
0xffff88000d311240                      4062 /sys/kernel/debug/tracing/events/ext4/ext4_sync_fs/filter
0xffff88000d310ff8                      4061 /sys/kernel/debug/tracing/events/ext4/ext4_sync_fs/id
0xffff88000d310db0                      4060 /sys/kernel/debug/tracing/events/ext4/ext4_sync_fs/enable
0xffff88000d310000                      4054 /sys/kernel/debug/tracing/events/ext4/ext4_alloc_da_blocks
0xffff88000d310920                      4058 /sys/kernel/debug/tracing/events/ext4/ext4_alloc_da_blocks/format
